sub_idx,resp_idx,sensor_idx,cf_alpha,cf_beta,pw_alpha,pw_beta,bw_alpha,bw_beta,off,exp
14,0,Central,10.46235661,23.31579093,0.725821554,0.580086617,4.605009496,5.930393631,0.53407233,1.763606801
14,0,Central,10.59275651,18.47406023,0.672741749,0.650398643,4.043247168,12,0.674282197,1.852678646
14,0,Central,8.213265257,19.01954117,0.445052745,0.576158001,3.51780775,10.78240702,0.229229746,1.426202545
14,0,Central,9.514412598,21.93727861,0.3898561,0.523582595,2.335232014,7.601338053,-0.091669512,1.389600906
14,0,Central,8.425404519,20.28961735,0.548393664,0.899568337,0.545267965,5.177191023,0.226992539,1.508520798
14,0,Central,8.61211405,16.92641256,0.344293612,0.466782738,1.469200371,4.829896123,0.952096633,2.033008211
14,0,Central,9.090855509,15.79589581,0.344914312,0.694958096,5.193136802,1.346784236,0.033956228,1.500163776
14,0,Central,10.8818456,26.12726987,0.631267736,0.528631996,5.192637023,9.725223586,-0.030027568,1.495366707
14,0,Central,10.11447175,17.02898726,0.79965585,0.43054984,5.957995489,10.46000043,-0.457245469,1.035757334
14,0,Central,10.67787025,20.09888802,0.839025232,0.414206287,5.086874305,6.220985289,0.761836269,1.88712897
14,0,Central,10.80838225,22.87563986,0.595066276,0.782843356,3.626577947,5.488792634,0.127831148,1.406200199
14,0,Central,11.82526972,22.18378529,0.691566871,0.388869804,3.959702473,12,0.219372767,1.594050189
14,0,Central,10.94509242,24.82306755,0.645056976,0.52896826,6.720558123,10.26341401,-0.301284333,1.090906073
14,0,Central,10.24626831,23.58726667,0.661620823,0.677048677,5.573001371,9.342726235,0.183357564,1.24465295
14,0,Central,11.41192475,25.34426851,0.675143876,0.905391844,7.21795284,11.47044343,0.882310996,1.740553356
14,0,Central,10.11621546,21.01458777,0.684964425,0.642659303,4.130460031,6.814473116,0.837527867,1.614782733
14,0,Central,11.04203788,19.86936555,0.921633933,0.679936625,2.498121656,12,0.040612597,1.146470896
14,0,Central,10.00564464,19.66411543,0.301898589,0.557954585,2.389442951,8.591727781,0.742741462,1.804309464
14,0,Central,10.36529691,18.81817229,0.564357637,1.421854187,6.502118904,6.170888747,-0.203777991,1.25573579
14,0,Central,11.30380148,17.8847432,0.384127908,0.758884079,3.46972739,7.152990042,0.608731844,1.794421566
14,0,Central,10.77483027,18.58943914,0.405661215,1.281149691,9.859726139,5.854576451,0.665053862,2.081458171
14,0,Central,8.725576795,22.28905295,0.587650413,0.342365774,2.955508606,10.3911833,0.561363608,1.745696629
14,0,Central,10.04200406,19.69807275,0.310773276,0.538444818,4.10373308,4.228351625,0.379029587,1.621504508
14,0,Central,10.30940833,18.46208738,0.732860343,0.777329685,5.558568064,5.138314288,0.711598829,1.849404434
14,0,Central,8.972066231,19.92199973,0.503012449,0.970757179,4.635009706,8.100398276,-0.09847677,1.263625667
14,0,Central,9.563855507,17.98961388,0.543746147,0.580991698,3.165797175,11.19245963,0.617184528,1.701129133
14,0,Central,9.372683987,20.51451266,0.402741329,0.675271523,4.058331008,7.357472692,0.316997737,1.789825653
14,0,Central,8.429065346,17.2106456,0.781988579,0.872408225,0.676491225,2.103311776,-0.080227342,1.339403983
14,0,Central,8.677246566,16.89875297,0.422849287,0.482742571,2.266876046,5.654759033,1.097995768,2.128111004
14,0,Central,9.869064745,19.56039349,0.436435916,0.707945714,3.510284163,6.624619806,0.399112944,1.669603008
14,0,Central,10.37027966,16.21371584,0.376495254,0.725336031,5.54915778,2.550862577,0.11126365,1.476773595
14,0,Central,8.059588437,19.43756758,0.929154708,0.286422299,3.750820039,9.515031254,0.680000344,1.47813156
14,0,Central,11.12912451,20.16005489,0.867791028,0.295041483,5.164378404,12,0.932123041,1.599699904
14,0,Central,11.84139193,15.29617462,0.357160339,0.489991378,3.466040047,0.649728121,1.213527844,1.696622413
14,0,Central,8.86839133,24.92152213,0.53790745,0.800842371,1.370694372,7.60500502,1.072537641,1.997311952
14,0,Central,11.11429987,27.5147336,0.402931891,0.675703848,3.868795141,11.84776737,1.010054405,1.629389561
14,0,Central,11.41968731,19.99988144,0.526620762,0.532130136,5.903758834,0.500229663,0.921351828,1.624955643
14,0,Central,11.15317047,22.97102229,0.569572317,0.582399165,5.270702173,8.689490831,1.280785915,1.746437717
14,0,Central,10.81303121,21.39034033,0.698818832,0.873981023,5.043403512,8.225854611,0.699164978,1.404816078
14,0,Central,11.23640734,18.80187437,0.512724912,0.899405956,3.891911663,7.193228751,1.158696424,1.828870034
14,0,Central,10.75527185,18.91009843,0.993813743,0.546616028,3.590579136,7.043929336,0.154308957,1.144308002
14,0,Central,9.743885672,18.46351276,0.583173321,1.340858264,5.828755058,6.363535798,-0.288272126,1.147862332
14,0,Central,11.51507595,17.97222467,0.381105146,0.710681924,0.5,8.843321572,0.621012929,1.811482355
14,0,Central,8.582173333,15.95084015,0.696189016,1.351912221,5.334347876,3.004801395,-0.389055507,1.151384431
14,0,Central,9.671942576,16.61303868,0.204195267,1.026299052,2.304603526,5.624171563,0.470811249,1.743612109
14,0,Central,11.16407309,17.26131977,0.746672755,0.557630289,3.757989618,2.598146139,0.272081809,1.561030279
14,0,Central,10.41886511,18.89271624,0.730157705,0.834269665,5.277882466,5.227852777,0.7626017,1.77465145
14,0,Central,8.096509941,19.84735333,0.45661638,0.918266269,6.304501559,7.579136892,-0.074896043,1.251459658
14,0,Central,8.343168055,17.89615095,0.365637023,0.675745767,2.473927876,7.333992193,0.274263085,1.569499692
14,0,Central,10.02540396,15.23425627,0.457927192,0.521942992,3.249179338,3.981476693,0.763843863,1.711187149
14,0,Central,8.823120513,19.79145697,0.527612666,1.002911781,6.106114713,5.346221885,0.169495746,1.538739578
14,0,Central,8.657625362,17.66701318,0.488773098,0.627292847,2.537676947,6.68891083,1.171639612,2.257917624
14,0,Central,10.05017182,18.83541153,0.314866925,0.748733073,3.819898838,6.264898348,0.344277038,1.589400429
14,0,Central,10.33019285,20.24024685,0.321547304,0.388712506,0.500029507,7.917157804,1.559976698,2.315767821
14,0,Central,11.24222552,19.02143445,0.543364489,0.46187229,5.367978064,4.625845096,0.669428743,1.594700045
14,0,Central,9.855035606,28.08405622,0.447322809,0.371563907,1.46800846,6.802112119,0.807403223,1.486007031
14,0,Central,11.96867336,22.0640454,0.606229334,0.568228036,3.951088405,5.555112523,0.294566153,1.263988045
14,0,Central,11.61500903,20.7597411,0.898635098,0.79316285,5.806092592,3.872299276,-0.027786407,1.302976283
14,0,Central,11.68102973,18.64836992,1.100416015,0.559056327,4.746916093,12,1.29453487,1.970730505
14,0,Central,11.62359244,21.77435082,0.578690448,0.285491829,5.902064665,5.440549447,0.510359934,1.00148627
14,0,Central,8.187888884,20.77725919,0.598236948,1.053556734,0.825585996,10.14463503,0.7725149,1.57862302
14,0,Central,8.301856215,18.84374439,0.800538306,0.443826315,2.790065015,6.317048466,0.376943363,1.314630166
14,0,Central,8.929481843,15.11438593,0.898694152,1.13049444,5.249867336,1.166646428,-1.128495949,0.551489284
14,0,Central,8.535950039,18.11324746,0.410931512,0.764492245,2.979677958,4.293770869,0.727786289,1.869511607
14,0,Central,11.24606188,18.73091488,0.327505189,0.539994082,0.59862513,1.740005534,0.490491301,1.857629195
14,0,Central,8.713402561,18.59918027,0.545933424,0.956399716,4.729392062,9.287863229,0.190036901,1.503068759
14,0,Central,9.475999394,18.11324746,0.737087944,1.045038941,5.195963978,5.09329472,0.522625599,1.683144815
14,0,Central,8.051641859,19.86940305,0.524690635,0.950428769,5.95811283,8.489730176,0.015326847,1.47077173
14,0,Central,9.056629732,15.48148491,0.402875713,0.36240917,5.34250407,1.352881976,-0.42772463,1.133789698
14,0,Central,8.692156372,21.80744924,0.458731964,0.464223671,2.594736742,4.533628891,0.544645522,1.68600742
14,0,Central,8.670043907,17.66182416,0.323987205,0.609467822,1.221126834,9.084866108,0.50058976,1.652128535
14,0,Central,9.551835524,20.6873703,0.465632194,0.896917715,5.746270466,6.724985098,0.233216995,1.580292647
14,0,Central,8.566621426,19.28445038,0.352459836,0.483381304,2.49935421,8.378364629,0.869661425,1.811690453
14,0,Central,9.649737336,20.71391015,0.329110233,0.511452324,2.093835117,7.545171154,0.679590225,1.886440531
14,0,Central,10.2428265,18.67679206,0.427992934,0.777582816,4.132114008,5.945666071,0.29964613,1.600953619
14,0,Central,10.33643186,20.53740888,0.30082485,0.414931525,0.500053475,8.741862487,1.533062124,2.272449199
14,0,Central,11.0653978,15.17647017,0.279751884,0.421343744,2.315918856,1.518647103,1.296679114,2.192927337
14,0,Central,11.34915464,18.84912822,0.503698024,0.402507958,5.497436406,4.119693022,0.67607711,1.558166819
14,0,Central,11.96492949,21.85098099,0.559011087,0.545086156,3.807878789,5.705916331,0.197691708,1.122509591
14,0,Central,11.76236724,20.69999956,0.847345333,0.762851292,5.285262995,3.83736581,0.051941908,1.33358637
14,0,Central,11.68706761,18.64836992,1.097012868,0.542062939,4.700129137,12,1.284863866,1.948155355
14,0,Central,11.74400207,21.70768693,0.566314375,0.3019123,5.920792968,5.550589721,0.524264859,1.014567189
14,0,Central,8.224166547,20.5963521,0.595445936,1.020768526,0.697347299,10.36747418,0.755868977,1.556255566
14,0,Central,8.096117408,18.36495919,0.710892573,0.484144021,2.582385329,3.866299664,0.471105737,1.429278271
14,0,Central,8.466405847,18.14539455,0.49384394,0.827002504,5.195414708,3.089010729,0.339827817,1.633311715
14,0,Central,10.64850508,18.95887864,0.273709997,0.977844095,3.787076158,6.252260881,0.328712001,1.534264213
14,0,Central,11.21171184,15.21924534,0.487608108,0.520496777,2.081046556,0.622826433,0.175147945,1.399989853
15,0,Central,10.08408482,25.90585866,0.250690228,0.433873054,4.888520137,4.290019178,1.140197894,1.581029265
15,0,Central,11.22494043,27.81717393,0.665168969,0.340167925,5.283780079,8.146485156,1.14058498,1.670512967
15,0,Central,8.862189691,19.9731534,0.674385361,0.310360676,4.624635501,9.809151103,1.153561291,1.654531272
15,0,Central,11.27950357,24.45554392,0.97619607,0.476061761,5.206043159,2.086291262,0.690762681,1.479353494
15,0,Central,9.010647661,19.97271985,0.583575928,0.207181114,3.401410781,3.778818022,0.638837825,1.203286049
15,0,Central,11.42661259,20.61410229,1.387504915,0.627865986,3.308489831,7.948292457,1.114080707,1.699122647
15,0,Central,10.62668744,27.36778245,1.009377012,0.334927173,4.70365138,1.711469346,1.181886447,1.768293284
15,0,Central,10.3826625,18.01146714,1.584563382,0.749888569,4.849243283,4.835317564,0.685632213,1.440187124
15,0,Central,8.063752311,20.7703983,0.72694418,0.65053964,1.374455886,4.333394376,1.425769603,1.832909829
15,0,Central,10.77276285,20.93307889,1.208445493,0.592702654,4.844365103,8.079354688,1.372798266,1.944467638
15,0,Central,11.13050057,17.01093743,1.27686197,0.621222466,2.807879133,4.379211691,1.359929739,1.867044481
15,0,Central,8.208727282,19.8456274,1.058433209,0.665930407,1.807903905,6.841461934,0.594167429,1.454718022
15,0,Central,8.030167275,17.9975678,1.101484674,0.476008523,3.27093672,4.093405049,0.997492816,1.686060202
15,0,Central,9.235340901,23.87388307,0.453627703,0.371076911,6.717178354,12,0.858890881,1.536361138
15,0,Central,9.710941219,21.94040836,0.979469958,0.518141109,2.703666187,7.195851757,1.5637351,1.90857646
15,0,Central,9.770496084,15.11759478,1.072098586,0.800105126,4.955505359,0.548524441,0.829067206,1.580838454
15,0,Central,10.304108,21.11988929,1.479564637,0.427125951,6.618094373,11.66010723,0.210808258,1.110290386
15,0,Central,9.670323752,21.60093087,0.568676489,0.842451106,2.990874012,12,1.585548626,2.267824324
15,0,Central,10.70266133,19.78058881,0.800816848,0.369952426,5.696356777,4.187165373,0.635398032,1.273031888
15,0,Central,10.81737397,18.58270528,1.004729858,0.766620823,7.671703069,4.587068363,1.481059325,1.951546311
15,0,Central,10.82652896,15.02316391,0.462309528,0.569854478,3.941927465,0.652135212,0.36761964,1.639895291
15,0,Central,10.61327921,19.04315968,0.778652807,1.025148983,4.295529315,11.3141755,0.363317011,1.698176331
15,0,Central,10.27855168,15.16778199,0.337361675,0.515203885,0.534958026,2.982466252,0.358938498,1.503265634
15,0,Central,8.207566651,19.31706559,0.527359394,0.542716317,3.872579552,11.68695181,-0.02783447,1.23755774
15,0,Central,9.342075613,17.06472027,0.566072321,0.511854965,2.022748753,0.608292233,-0.135805287,1.181284978
15,0,Central,9.429304734,18.66823136,0.473406794,0.627243262,1.628460956,2.493735888,0.559801964,1.749834639
15,0,Central,8.673697939,18.66105668,0.528031768,0.65135388,1.643386054,5.590215547,-0.400187741,0.993127489
15,0,Central,11.19164865,19.20681281,0.292288727,0.312405955,3.649232825,4.807885394,0.686346989,1.777084734
15,0,Central,10.47720288,22.11771631,0.242494022,0.462578876,5.302955976,7.01778312,-0.002629358,1.243173235
15,0,Central,8.509772313,20.90501359,0.780053196,0.290176657,6.011566128,4.666546699,0.721913963,1.430286949
15,0,Central,11.69023959,18.78572989,0.735049096,0.436757709,5.866057122,2.935333481,0.521662008,1.255616819
15,0,Central,11.58289356,20.81543316,1.077073539,0.593542754,7.150605518,2.795637656,0.899230657,1.724846697
15,0,Central,11.30871143,19.77759735,0.768449845,0.802048451,3.309653922,5.917755691,0.85411534,1.62479718
15,0,Central,11.42430205,16.71134992,0.390185437,0.326867928,3.68956686,8.402768532,0.870242632,1.609972124
15,0,Central,10.32023966,16.12893411,0.579258121,0.296702689,4.671497346,0.511539912,0.861444711,1.534590923
15,0,Central,11.3907872,16.75602504,1.60504073,0.840326575,4.017384092,2.573600589,0.339297745,1.171990573
15,0,Central,10.09056954,28.86104852,1.068268978,0.427838867,6.709484679,4.723577486,0.825107977,1.56551864
15,0,Central,10.94465355,16.78876169,1.557061607,0.640651529,2.805145271,9.091886714,0.511120234,1.400877057
15,0,Central,11.68633186,20.73347769,1.827587713,0.839136674,3.169750374,9.477527302,0.820739734,1.711583533
15,0,Central,9.626781671,18.81951715,1.468412894,0.91088009,5.938812372,10.00712079,0.92293642,1.663569198
15,0,Central,8.038141651,17.74917821,1.409890575,0.869199183,4.25755386,10.04820369,0.899269049,1.647886073
15,0,Central,10.85519744,18.45354994,1.254313645,0.488640608,5.633823893,8.72024591,0.911769832,1.686839961
15,0,Central,11.07686594,18.31332426,0.970124923,0.618120895,4.183609813,5.257539411,1.272514333,1.862582782
15,0,Central,8.778719773,29.9095065,0.648382004,0.476060594,6.071082892,9.616166901,0.708977538,1.568789772
15,0,Central,9.811849169,17.67180742,1.193479987,0.636577039,4.447241867,12,1.495483516,1.987400152
15,0,Central,10.6786291,20.87335382,1.598568903,1.112850007,7.069093808,10.03101487,0.361662367,1.412903513
15,0,Central,10.47112544,20.16005489,1.113670632,0.615901736,7.030387833,6.863716424,1.085752715,1.864521687
15,0,Central,11.84509552,18.51556349,1.671189212,0.646972342,3.755281618,4.098241587,0.791723304,1.582056319
15,0,Central,9.671942576,16.66333831,0.123780929,0.862969903,2.314088362,5.373388684,0.600049244,1.734216562
15,0,Central,10.46235661,23.31579093,0.725821554,0.580086617,4.605009496,5.930393631,0.53407233,1.763606801
15,0,Central,10.59275651,18.47406023,0.672741749,0.650398643,4.043247168,12,0.674282197,1.852678646
15,0,Central,8.213265257,19.01954117,0.445052745,0.576158001,3.51780775,10.78240702,0.229229746,1.426202545
15,0,Central,9.514412598,21.93727861,0.3898561,0.523582595,2.335232014,7.601338053,-0.091669512,1.389600906
15,0,Central,8.425404519,20.28961735,0.548393664,0.899568337,0.545267965,5.177191023,0.226992539,1.508520798
15,0,Central,8.61211405,16.92641256,0.344293612,0.466782738,1.469200371,4.829896123,0.952096633,2.033008211
15,0,Central,9.090855509,15.79589581,0.344914312,0.694958096,5.193136802,1.346784236,0.033956228,1.500163776
15,0,Central,8.297216695,20.88851925,0.764239577,0.347277399,5.847100295,5.151317877,0.710332116,1.448645945
15,0,Central,11.842583,18.74651089,0.752898368,0.48361108,5.911128946,2.663672496,0.557509355,1.304175786
15,0,Central,11.55471681,20.74317755,1.032430284,0.519114275,6.778315797,2.386599741,1.009673236,1.768599943
15,0,Central,11.41238519,19.94740935,0.746718108,0.69415129,3.05894013,5.481818029,0.824850458,1.56433289
15,0,Central,11.74878117,28.55103604,0.93059996,0.41569863,9.025217024,5.438226198,-0.377500889,0.810284201
15,0,Central,11.15016105,16.88372979,0.337205922,0.401591375,3.900805668,6.846781935,0.813464403,1.528528448
15,0,Central,9.78734544,16.11405995,0.633600491,0.321463878,4.025532043,1.502970038,0.890487685,1.584246273
15,0,Central,11.26984849,17.11873175,1.569984543,0.895194499,4.150577769,2.9903153,0.527376235,1.316250276
15,0,Central,8.276341471,16.68919697,0.94772714,0.366295804,4.942822945,1.933343192,0.811780909,1.553164122
15,0,Central,11.03880641,16.75786738,1.573658685,0.675060049,2.685249666,9.165266299,0.504657665,1.430099704
15,0,Central,11.47750464,20.9205515,1.753398853,0.781163316,3.379688176,8.903746967,0.92053161,1.740656694
15,0,Central,9.629778585,18.87352877,1.49646172,0.948022366,5.99221776,9.837441308,0.89602709,1.655986554
15,0,Central,11.63886998,17.67782118,1.653962902,0.906195185,2.281629222,10.79825759,0.944353343,1.721205796
15,0,Central,11.04967005,21.24313917,1.235806453,0.479764583,5.876328543,12,0.924294822,1.691763542
15,0,Central,11.0913071,18.29026017,0.973595715,0.601787994,4.430503111,4.820842981,1.212843846,1.803761149
15,0,Central,8.71454825,25.23919319,0.729466042,0.470169758,4.861625952,5.681440292,0.716374487,1.622179029
15,0,Central,9.451199653,21.73662525,1.103964489,0.607240357,4.221782417,10.57796348,1.5718836,2.055620294
15,0,Central,11.05202195,21.42042998,1.575713636,1.059504142,7.482752412,8.350826662,0.291376383,1.306089974
15,0,Central,11.82697374,21.61275892,0.474238895,0.36549754,12,0.97908612,0.74005168,1.531191463
15,0,Central,11.55397593,19.526048,1.137398665,0.60898536,4.306719435,7.468538133,1.015527849,1.799816428
15,0,Central,11.83285713,18.5580237,1.675772464,0.704959705,3.783448052,4.285719328,0.778730602,1.582576047
15,0,Central,10.77483027,18.58943914,0.405661215,1.281149691,9.859726139,5.854576451,0.665053862,2.081458171
15,0,Central,8.725576795,22.28905295,0.587650413,0.342365774,2.955508606,10.3911833,0.561363608,1.745696629
15,0,Central,10.04200406,19.69807275,0.310773276,0.538444818,4.10373308,4.228351625,0.379029587,1.621504508
15,0,Central,10.30940833,18.46208738,0.732860343,0.777329685,5.558568064,5.138314288,0.711598829,1.849404434
15,0,Central,8.972066231,19.92199973,0.503012449,0.970757179,4.635009706,8.100398276,-0.09847677,1.263625667
15,0,Central,9.563855507,17.98961388,0.543746147,0.580991698,3.165797175,11.19245963,0.617184528,1.701129133
15,0,Central,9.372683987,20.51451266,0.402741329,0.675271523,4.058331008,7.357472692,0.316997737,1.789825653
15,0,Central,8.429065346,17.2106456,0.781988579,0.872408225,0.676491225,2.103311776,-0.080227342,1.339403983
15,0,Central,8.677246566,16.89875297,0.422849287,0.482742571,2.266876046,5.654759033,1.097995768,2.128111004
15,0,Central,9.869064745,19.56039349,0.436435916,0.707945714,3.510284163,6.624619806,0.399112944,1.669603008
15,0,Central,10.37027966,16.21371584,0.376495254,0.725336031,5.54915778,2.550862577,0.11126365,1.476773595
15,0,Central,11.16891445,19.90130503,0.814971862,0.517328806,6.019544278,4.997182382,0.848968354,1.52044677
15,0,Central,8.697493815,22.71681707,0.908255135,0.362752405,2.558151414,4.018143871,1.189535413,1.763335475
15,0,Central,8.086872817,15.8238646,1.188948627,0.67920071,3.168679467,1.606891514,1.552404846,2.009124089
15,0,Central,11.15046278,16.25930211,1.083821844,0.684268533,5.567787939,1.053213579,1.124637961,1.985836621
15,0,Central,9.474651203,17.20261167,1.46331433,0.88844932,1.77309274,7.841087226,0.81387031,1.599067746
15,0,Central,9.338504936,15.1191392,0.478906653,0.541705241,3.447132551,2.509166886,1.244884268,1.865746202
15,0,Central,11.27106125,17.49840525,1.689916462,0.897544516,4.794150289,2.795840849,1.243722848,1.936921452
15,0,Central,11.25792136,15.18252306,1.453560471,0.638062916,3.215205445,0.570477142,0.608333267,1.361419876
15,0,Central,10.25757566,19.79575604,1.367828633,0.956353337,6.040227185,12,0.762337988,1.683172787
15,0,Central,9.584569543,18.96151709,1.257305319,0.830941472,5.521975917,5.54223397,1.393055975,1.872656896
15,0,Central,10.06536845,20.43299853,0.702236653,0.604559425,6.666918004,6.030062196,1.387212628,1.926585338
15,0,Central,8.134752191,24.00846898,0.433401516,0.304807223,11.99999383,4.186296765,0.966532354,1.721272036
15,0,Central,9.494383755,16.69524492,1.21772044,0.472528315,5.668056823,10.94556962,1.174989906,1.896760275
15,0,Central,11.71612853,19.42526654,1.70561627,0.704696674,3.025933698,9.359932938,0.841227758,1.628765274
15,0,Central,10.786682,18.58471707,1.650778832,0.755002928,3.906393352,5.039768185,0.885173907,1.571490724
15,0,Central,8.582173333,15.95084015,0.696189016,1.351912221,5.334347876,3.004801395,-0.389055507,1.151384431
15,0,Central,9.671942576,16.61303868,0.204195267,1.026299052,2.304603526,5.624171563,0.470811249,1.743612109
15,0,Central,11.16407309,17.26131977,0.746672755,0.557630289,3.757989618,2.598146139,0.272081809,1.561030279
15,0,Central,10.41886511,18.89271624,0.730157705,0.834269665,5.277882466,5.227852777,0.7626017,1.77465145
15,0,Central,8.096509941,19.84735333,0.45661638,0.918266269,6.304501559,7.579136892,-0.074896043,1.251459658
15,0,Central,8.343168055,17.89615095,0.365637023,0.675745767,2.473927876,7.333992193,0.274263085,1.569499692
15,0,Central,10.02540396,15.23425627,0.457927192,0.521942992,3.249179338,3.981476693,0.763843863,1.711187149
15,0,Central,8.823120513,19.79145697,0.527612666,1.002911781,6.106114713,5.346221885,0.169495746,1.538739578
15,0,Central,8.657625362,17.66701318,0.488773098,0.627292847,2.537676947,6.68891083,1.171639612,2.257917624
15,0,Central,10.05017182,18.83541153,0.314866925,0.748733073,3.819898838,6.264898348,0.344277038,1.589400429
15,0,Central,10.88655803,20.37453474,0.832970267,0.549032347,6.304704194,6.605577655,0.840827067,1.562995541
15,0,Central,8.718943146,22.53522029,0.912851842,0.358007428,2.599611399,3.801212562,1.166228773,1.72419498
15,0,Central,8.381356083,15.99075787,1.285670434,0.684652316,3.530641854,1.23558287,1.559333751,2.032587879
15,0,Central,10.97491464,16.31849508,1.162925464,0.757521888,6.191363575,1.185713416,1.131926995,2.072793081
15,0,Central,11.2847514,18.66820982,1.549288721,0.940921916,2.537826533,9.725275104,0.814139173,1.62786242
15,0,Central,9.250720955,15.10265554,0.487298958,0.568519186,3.422438727,2.304001537,1.250720323,1.889001125
15,0,Central,11.24308079,17.49731461,1.714775437,0.949416236,4.827584527,2.748657575,1.246610669,1.963958864
15,0,Central,11.24560016,15.18617456,1.465732334,0.672720873,3.095590339,0.562171978,0.619983806,1.383152178
15,0,Central,10.22363207,19.64669383,1.315434529,0.965969535,6.051028784,11.41710898,0.773766158,1.699431962
15,0,Central,9.606558758,18.96389124,1.270911038,0.848003148,5.63536827,5.395681562,1.365077706,1.857227154
15,0,Central,9.981071557,20.27072179,0.70423363,0.586621164,6.469367164,6.321891159,1.405245398,1.95398221
15,0,Central,9.511698983,16.69524492,1.220713114,0.475586191,5.474824602,12,1.212487676,1.932493167
16,0,Central,8.69538032,16.35249171,0.253412623,0.836845954,6.559043716,5.8728324,-0.744502252,0.897303028
16,0,Central,11.0659609,18.41840431,0.469078189,1.067636497,2.682729397,5.689608974,-0.1961192,1.35444499
16,0,Central,11.5814378,20.85858929,0.398593123,0.712676091,3.567937657,5.634495307,0.040638557,1.40758365
16,0,Central,10.37733348,27.85654329,0.468424701,0.393401966,1.943868552,9.745143977,-0.365079213,1.148472328
16,0,Central,11.08393168,16.01675903,0.293189693,0.399634954,1.43345403,6.916924202,-0.811949311,1.070691425
16,0,Central,10.61327921,19.04315968,0.778652807,1.025148983,4.295529315,11.3141755,0.363317011,1.698176331
16,0,Central,10.27855168,15.16778199,0.337361675,0.515203885,0.534958026,2.982466252,0.358938498,1.503265634
16,0,Central,8.207566651,19.31706559,0.527359394,0.542716317,3.872579552,11.68695181,-0.02783447,1.23755774
16,0,Central,9.342075613,17.06472027,0.566072321,0.511854965,2.022748753,0.608292233,-0.135805287,1.181284978
16,0,Central,9.429304734,18.66823136,0.473406794,0.627243262,1.628460956,2.493735888,0.559801964,1.749834639
16,0,Central,8.673697939,18.66105668,0.528031768,0.65135388,1.643386054,5.590215547,-0.400187741,0.993127489
16,0,Central,11.19164865,19.20681281,0.292288727,0.312405955,3.649232825,4.807885394,0.686346989,1.777084734
16,0,Central,10.47720288,22.11771631,0.242494022,0.462578876,5.302955976,7.01778312,-0.002629358,1.243173235
16,0,Central,10.36150139,28.37251427,0.325608873,0.200304525,2.010022619,3.909236705,-0.785627338,0.842664281
16,0,Central,11.89289286,20.46122634,0.390811894,0.582444036,3.195221627,6.456967152,-0.246355167,1.204574091
16,0,Central,11.56765237,20.93261227,0.371922651,0.616346375,3.372338797,5.968119552,-0.237375565,1.135039302
16,0,Central,8.502192205,29.25082272,0.171330846,0.522487894,2.808122957,5.834716101,-0.803523399,0.735197975
16,0,Central,10.46235661,23.31579093,0.725821554,0.580086617,4.605009496,5.930393631,0.53407233,1.763606801
16,0,Central,10.59275651,18.47406023,0.672741749,0.650398643,4.043247168,12,0.674282197,1.852678646
16,0,Central,8.213265257,19.01954117,0.445052745,0.576158001,3.51780775,10.78240702,0.229229746,1.426202545
16,0,Central,9.514412598,21.93727861,0.3898561,0.523582595,2.335232014,7.601338053,-0.091669512,1.389600906
16,0,Central,8.425404519,20.28961735,0.548393664,0.899568337,0.545267965,5.177191023,0.226992539,1.508520798
16,0,Central,8.61211405,16.92641256,0.344293612,0.466782738,1.469200371,4.829896123,0.952096633,2.033008211
16,0,Central,9.090855509,15.79589581,0.344914312,0.694958096,5.193136802,1.346784236,0.033956228,1.500163776
16,0,Central,10.23298955,25.9557019,0.288273979,0.231235935,2.06857089,1.926433255,-0.874615543,0.763737291
16,0,Central,11.9577858,17.79750618,0.452078928,0.583801787,3.406754346,6.861933668,-0.438122221,1.010987696
16,0,Central,11.43474461,20.87160443,0.461947426,0.601359722,4.018231119,6.089613126,-0.294323098,1.1148295
16,0,Central,9.082043163,29.69129648,0.190892331,0.61027992,3.064678803,6.029862611,-0.617322237,0.888221543
16,0,Central,10.47110262,25.20865749,0.43418802,0.436127687,1.840001993,5.292307758,-0.437976818,1.091511743
16,0,Central,8.368391859,17.21246115,0.236764982,0.446824396,0.511222939,5.303539352,-0.551175896,1.017085785
16,0,Central,10.61344183,22.76078988,0.258048255,0.455636336,1.495705245,5.417711223,-0.460670007,1.092147534
16,0,Central,8.725576795,22.28905295,0.587650413,0.342365774,2.955508606,10.3911833,0.561363608,1.745696629
16,0,Central,10.04200406,19.69807275,0.310773276,0.538444818,4.10373308,4.228351625,0.379029587,1.621504508
16,0,Central,10.30940833,18.46208738,0.732860343,0.777329685,5.558568064,5.138314288,0.711598829,1.849404434
16,0,Central,8.972066231,19.92199973,0.503012449,0.970757179,4.635009706,8.100398276,-0.09847677,1.263625667
16,0,Central,9.563855507,17.98961388,0.543746147,0.580991698,3.165797175,11.19245963,0.617184528,1.701129133
16,0,Central,9.372683987,20.51451266,0.402741329,0.675271523,4.058331008,7.357472692,0.316997737,1.789825653
16,0,Central,8.429065346,17.2106456,0.781988579,0.872408225,0.676491225,2.103311776,-0.080227342,1.339403983
16,0,Central,8.677246566,16.89875297,0.422849287,0.482742571,2.266876046,5.654759033,1.097995768,2.128111004
16,0,Central,9.869064745,19.56039349,0.436435916,0.707945714,3.510284163,6.624619806,0.399112944,1.669603008
16,0,Central,10.37027966,16.21371584,0.376495254,0.725336031,5.54915778,2.550862577,0.11126365,1.476773595
